Start date;End date;Total (grid load) [MWh] Original resolutions;Residual load [MWh] Original resolutions;Hydro pumped storage [MWh] Original resolutions
Jun 17, 2023 4:30 AM;Jun 17, 2023 4:45 AM;9,407.25;8,696.50;24.00
Jun 17, 2023 4:45 AM;Jun 17, 2023 5:00 AM;9,360.75;8,659.50;23.75
Jun 17, 2023 5:00 AM;Jun 17, 2023 5:15 AM;9,363.75;8,658.50;10.75
Jun 17, 2023 5:15 AM;Jun 17, 2023 5:30 AM;9,245.75;8,523.75;35.50
Jun 17, 2023 5:30 AM;Jun 17, 2023 5:45 AM;9,315.75;8,531.75;26.25
Jun 17, 2023 5:45 AM;Jun 17, 2023 6:00 AM;9,371.50;8,482.00;22.25
Jun 17, 2023 6:00 AM;Jun 17, 2023 6:15 AM;9,589.50;8,587.50;15.00
Jun 17, 2023 6:15 AM;Jun 17, 2023 6:30 AM;9,706.25;8,554.25;31.25
Jun 17, 2023 6:30 AM;Jun 17, 2023 6:45 AM;9,849.50;8,506.75;7.75
Jun 17, 2023 6:45 AM;Jun 17, 2023 7:00 AM;9,990.50;8,399.75;7.00
Jun 17, 2023 7:00 AM;Jun 17, 2023 7:15 AM;10,247.75;8,355.75;7.25
Jun 17, 2023 7:15 AM;Jun 17, 2023 7:30 AM;10,434.50;8,230.25;8.00
Jun 17, 2023 7:30 AM;Jun 17, 2023 7:45 AM;10,648.50;8,111.50;24.75
Jun 17, 2023 7:45 AM;Jun 17, 2023 8:00 AM;10,848.50;7,946.50;132.50
Jun 17, 2023 8:00 AM;Jun 17, 2023 8:15 AM;11,119.50;7,820.25;9.75
Jun 17, 2023 8:15 AM;Jun 17, 2023 8:30 AM;11,295.00;7,576.75;27.50
Jun 17, 2023 8:30 AM;Jun 17, 2023 8:45 AM;11,456.50;7,289.50;94.25
Jun 17, 2023 8:45 AM;Jun 17, 2023 9:00 AM;11,570.00;6,933.50;293.50
Jun 17, 2023 9:00 AM;Jun 17, 2023 9:15 AM;11,749.75;6,623.00;82.75
Jun 17, 2023 9:15 AM;Jun 17, 2023 9:30 AM;11,879.00;6,276.75;95.75
Jun 17, 2023 9:30 AM;Jun 17, 2023 9:45 AM;11,973.50;5,882.25;327.00
Jun 17, 2023 9:45 AM;Jun 17, 2023 10:00 AM;12,046.75;5,459.00;653.50
Jun 17, 2023 10:00 AM;Jun 17, 2023 10:15 AM;12,255.00;5,212.50;419.50
Jun 17, 2023 10:15 AM;Jun 17, 2023 10:30 AM;12,278.00;4,815.25;541.25
Jun 17, 2023 10:30 AM;Jun 17, 2023 10:45 AM;12,345.75;4,522.00;756.25
Jun 17, 2023 10:45 AM;Jun 17, 2023 11:00 AM;12,404.00;4,274.50;955.50
Jun 17, 2023 11:00 AM;Jun 17, 2023 11:15 AM;12,408.50;3,996.25;856.75
Jun 17, 2023 11:15 AM;Jun 17, 2023 11:30 AM;12,483.75;3,834.00;935.00
Jun 17, 2023 11:30 AM;Jun 17, 2023 11:45 AM;12,539.25;3,685.00;1,023.25
Jun 17, 2023 11:45 AM;Jun 17, 2023 12:00 PM;12,482.75;3,493.00;1,207.50
Jun 17, 2023 12:00 PM;Jun 17, 2023 12:15 PM;12,294.25;3,212.50;859.75
Jun 17, 2023 12:15 PM;Jun 17, 2023 12:30 PM;12,246.00;3,071.25;1,018.75
Jun 17, 2023 12:30 PM;Jun 17, 2023 12:45 PM;12,193.75;2,867.50;1,027.00
Jun 17, 2023 12:45 PM;Jun 17, 2023 1:00 PM;12,102.00;2,707.00;1,120.50
Jun 17, 2023 1:00 PM;Jun 17, 2023 1:15 PM;11,916.75;2,467.50;1,121.75
Jun 17, 2023 1:15 PM;Jun 17, 2023 1:30 PM;11,838.75;2,431.25;1,198.50
Jun 17, 2023 1:30 PM;Jun 17, 2023 1:45 PM;11,733.75;2,303.25;1,227.25
Jun 17, 2023 1:45 PM;Jun 17, 2023 2:00 PM;11,647.50;2,260.25;1,228.25
Jun 17, 2023 2:00 PM;Jun 17, 2023 2:15 PM;11,569.75;2,271.00;1,246.75
Jun 17, 2023 2:15 PM;Jun 17, 2023 2:30 PM;11,516.00;2,299.50;1,223.75
Jun 17, 2023 2:30 PM;Jun 17, 2023 2:45 PM;11,477.50;2,301.25;1,178.50
Jun 17, 2023 2:45 PM;Jun 17, 2023 3:00 PM;11,490.75;2,369.00;1,046.25
Jun 17, 2023 3:00 PM;Jun 17, 2023 3:15 PM;11,527.75;2,655.00;1,039.75
Jun 17, 2023 3:15 PM;Jun 17, 2023 3:30 PM;11,441.50;2,750.25;1,023.75
Jun 17, 2023 3:30 PM;Jun 17, 2023 3:45 PM;11,408.50;2,947.75;885.75
Jun 17, 2023 3:45 PM;Jun 17, 2023 4:00 PM;11,399.50;3,207.50;804.50
Jun 17, 2023 4:00 PM;Jun 17, 2023 4:15 PM;11,365.00;3,505.00;843.50
Jun 17, 2023 4:15 PM;Jun 17, 2023 4:30 PM;11,324.00;3,753.00;716.50
Jun 17, 2023 4:30 PM;Jun 17, 2023 4:45 PM;11,334.00;4,155.00;469.75
Jun 17, 2023 4:45 PM;Jun 17, 2023 5:00 PM;11,350.50;4,566.25;366.75
Jun 17, 2023 5:00 PM;Jun 17, 2023 5:15 PM;11,382.25;4,935.75;503.50
Jun 17, 2023 5:15 PM;Jun 17, 2023 5:30 PM;11,429.50;5,365.25;365.50
Jun 17, 2023 5:30 PM;Jun 17, 2023 5:45 PM;11,425.50;5,851.75;24.25
Jun 17, 2023 5:45 PM;Jun 17, 2023 6:00 PM;11,536.25;6,445.75;13.00
Jun 17, 2023 6:00 PM;Jun 17, 2023 6:15 PM;11,616.75;7,026.75;283.00
Jun 17, 2023 6:15 PM;Jun 17, 2023 6:30 PM;11,641.50;7,597.75;135.75
Jun 17, 2023 6:30 PM;Jun 17, 2023 6:45 PM;11,640.50;8,129.00;114.75
Jun 17, 2023 6:45 PM;Jun 17, 2023 7:00 PM;11,629.75;8,615.00;22.50
Jun 17, 2023 7:00 PM;Jun 17, 2023 7:15 PM;11,673.25;9,147.00;3.75
Jun 17, 2023 7:15 PM;Jun 17, 2023 7:30 PM;11,580.50;9,507.00;4.75
Jun 17, 2023 7:30 PM;Jun 17, 2023 7:45 PM;11,532.50;9,836.25;4.25
Jun 17, 2023 7:45 PM;Jun 17, 2023 8:00 PM;11,444.75;10,073.75;2.00
Jun 17, 2023 8:00 PM;Jun 17, 2023 8:15 PM;11,356.00;10,222.25;2.25
Jun 17, 2023 8:15 PM;Jun 17, 2023 8:30 PM;11,222.50;10,306.50;2.00
Jun 17, 2023 8:30 PM;Jun 17, 2023 8:45 PM;11,097.75;10,394.50;3.00
Jun 17, 2023 8:45 PM;Jun 17, 2023 9:00 PM;11,003.25;10,481.25;2.25
Jun 17, 2023 9:00 PM;Jun 17, 2023 9:15 PM;10,969.75;10,567.25;2.00
Jun 17, 2023 9:15 PM;Jun 17, 2023 9:30 PM;10,937.25;10,596.75;3.00
Jun 17, 2023 9:30 PM;Jun 17, 2023 9:45 PM;10,947.50;10,657.00;3.25
Jun 17, 2023 9:45 PM;Jun 17, 2023 10:00 PM;10,916.25;10,659.50;2.50
Jun 17, 2023 10:00 PM;Jun 17, 2023 10:15 PM;10,895.00;10,668.50;2.50
Jun 17, 2023 10:15 PM;Jun 17, 2023 10:30 PM;10,786.00;10,556.75;2.25
Jun 17, 2023 10:30 PM;Jun 17, 2023 10:45 PM;10,676.25;10,438.75;2.25
Jun 17, 2023 10:45 PM;Jun 17, 2023 11:00 PM;10,570.25;10,313.50;4.50
Jun 17, 2023 11:00 PM;Jun 17, 2023 11:15 PM;10,401.25;10,140.00;4.50
Jun 17, 2023 11:15 PM;Jun 17, 2023 11:30 PM;10,271.50;10,006.50;20.00
Jun 17, 2023 11:30 PM;Jun 17, 2023 11:45 PM;10,137.25;9,882.00;33.75
Jun 17, 2023 11:45 PM;Jun 18, 2023 12:00 AM;9,957.25;9,710.00;38.25
Jun 18, 2023 12:00 AM;Jun 18, 2023 12:15 AM;9,695.25;9,453.75;86.75
Jun 18, 2023 12:15 AM;Jun 18, 2023 12:30 AM;9,617.25;9,375.50;111.25
Jun 18, 2023 12:30 AM;Jun 18, 2023 12:45 AM;9,529.75;9,282.00;148.25
Jun 18, 2023 12:45 AM;Jun 18, 2023 1:00 AM;9,421.00;9,173.75;176.50
Jun 18, 2023 1:00 AM;Jun 18, 2023 1:15 AM;9,268.00;9,021.25;81.50
Jun 18, 2023 1:15 AM;Jun 18, 2023 1:30 AM;9,138.25;8,884.75;113.75
Jun 18, 2023 1:30 AM;Jun 18, 2023 1:45 AM;9,059.25;8,823.25;133.25
Jun 18, 2023 1:45 AM;Jun 18, 2023 2:00 AM;8,890.50;8,667.75;177.75
Jun 18, 2023 2:00 AM;Jun 18, 2023 2:15 AM;8,851.00;8,632.00;73.00
Jun 18, 2023 2:15 AM;Jun 18, 2023 2:30 AM;8,826.00;8,604.50;79.50
Jun 18, 2023 2:30 AM;Jun 18, 2023 2:45 AM;8,728.75;8,504.50;84.00
Jun 18, 2023 2:45 AM;Jun 18, 2023 3:00 AM;8,677.25;8,454.00;70.00
Jun 18, 2023 3:00 AM;Jun 18, 2023 3:15 AM;8,651.00;8,433.75;35.75
Jun 18, 2023 3:15 AM;Jun 18, 2023 3:30 AM;8,583.25;8,371.50;50.00
Jun 18, 2023 3:30 AM;Jun 18, 2023 3:45 AM;8,558.75;8,343.75;52.25
Jun 18, 2023 3:45 AM;Jun 18, 2023 4:00 AM;8,569.00;8,354.50;55.75
Jun 18, 2023 4:00 AM;Jun 18, 2023 4:15 AM;7,009.25;6,789.00;113.25
Jun 18, 2023 4:15 AM;Jun 18, 2023 4:30 AM;6,984.75;6,755.50;109.50
Jun 18, 2023 4:30 AM;Jun 18, 2023 4:45 AM;8,479.75;8,226.75;143.50
Jun 18, 2023 4:45 AM;Jun 18, 2023 5:00 AM;8,435.25;8,151.50;175.25
Jun 18, 2023 5:00 AM;Jun 18, 2023 5:15 AM;8,468.25;8,150.75;94.50
Jun 18, 2023 5:15 AM;Jun 18, 2023 5:30 AM;8,430.75;8,036.75;171.25
Jun 18, 2023 5:30 AM;Jun 18, 2023 5:45 AM;8,453.25;7,929.50;244.75
Jun 18, 2023 5:45 AM;Jun 18, 2023 6:00 AM;8,483.50;7,795.25;279.25
Jun 18, 2023 6:00 AM;Jun 18, 2023 6:15 AM;8,594.75;7,744.50;187.00
Jun 18, 2023 6:15 AM;Jun 18, 2023 6:30 AM;8,706.75;7,635.75;132.75
Jun 18, 2023 6:30 AM;Jun 18, 2023 6:45 AM;8,724.50;7,386.50;236.50
Jun 18, 2023 6:45 AM;Jun 18, 2023 7:00 AM;8,775.25;7,129.75;394.75
Jun 18, 2023 7:00 AM;Jun 18, 2023 7:15 AM;8,986.75;6,987.75;97.25
Jun 18, 2023 7:15 AM;Jun 18, 2023 7:30 AM;9,177.25;6,786.50;142.50
Jun 18, 2023 7:30 AM;Jun 18, 2023 7:45 AM;9,338.75;6,540.75;198.00
Jun 18, 2023 7:45 AM;Jun 18, 2023 8:00 AM;9,566.50;6,291.75;290.00
Jun 18, 2023 8:00 AM;Jun 18, 2023 8:15 AM;9,779.50;6,022.25;103.00
Jun 18, 2023 8:15 AM;Jun 18, 2023 8:30 AM;9,999.25;5,736.50;171.25
Jun 18, 2023 8:30 AM;Jun 18, 2023 8:45 AM;10,197.50;5,438.00;334.25
Jun 18, 2023 8:45 AM;Jun 18, 2023 9:00 AM;10,427.50;5,164.00;591.00
Jun 18, 2023 9:00 AM;Jun 18, 2023 9:15 AM;10,501.75;4,760.75;235.50
Jun 18, 2023 9:15 AM;Jun 18, 2023 9:30 AM;10,644.50;4,433.75;386.00
Jun 18, 2023 9:30 AM;Jun 18, 2023 9:45 AM;10,789.50;4,127.50;550.25
Jun 18, 2023 9:45 AM;Jun 18, 2023 10:00 AM;10,880.25;3,786.75;792.50
Jun 18, 2023 10:00 AM;Jun 18, 2023 10:15 AM;10,910.75;3,409.75;364.25
Jun 18, 2023 10:15 AM;Jun 18, 2023 10:30 AM;10,988.75;3,107.75;590.50
Jun 18, 2023 10:30 AM;Jun 18, 2023 10:45 AM;11,195.25;3,000.00;623.50
Jun 18, 2023 10:45 AM;Jun 18, 2023 11:00 AM;11,278.75;2,788.00;751.50
Jun 18, 2023 11:00 AM;Jun 18, 2023 11:15 AM;11,215.50;2,505.75;555.50
Jun 18, 2023 11:15 AM;Jun 18, 2023 11:30 AM;11,346.75;2,417.75;600.00
Jun 18, 2023 11:30 AM;Jun 18, 2023 11:45 AM;11,424.75;2,327.75;633.50
Jun 18, 2023 11:45 AM;Jun 18, 2023 12:00 PM;11,454.50;2,249.00;773.00
Jun 18, 2023 12:00 PM;Jun 18, 2023 12:15 PM;11,489.50;2,156.00;795.75
Jun 18, 2023 12:15 PM;Jun 18, 2023 12:30 PM;11,392.00;2,010.00;872.75
Jun 18, 2023 12:30 PM;Jun 18, 2023 12:45 PM;11,340.00;1,907.75;798.00
Jun 18, 2023 12:45 PM;Jun 18, 2023 1:00 PM;11,259.25;1,847.25;860.00
Jun 18, 2023 1:00 PM;Jun 18, 2023 1:15 PM;11,176.25;1,746.00;994.00
Jun 18, 2023 1:15 PM;Jun 18, 2023 1:30 PM;11,011.75;1,626.50;1,012.00
Jun 18, 2023 1:30 PM;Jun 18, 2023 1:45 PM;10,950.75;1,640.50;1,045.75
Jun 18, 2023 1:45 PM;Jun 18, 2023 2:00 PM;10,962.50;1,760.00;1,120.75
Jun 18, 2023 2:00 PM;Jun 18, 2023 2:15 PM;11,008.50;1,979.25;1,147.50
Jun 18, 2023 2:15 PM;Jun 18, 2023 2:30 PM;10,932.50;2,109.25;1,116.25
Jun 18, 2023 2:30 PM;Jun 18, 2023 2:45 PM;10,959.50;2,358.50;1,109.25
Jun 18, 2023 2:45 PM;Jun 18, 2023 3:00 PM;11,008.50;2,614.50;1,030.00
Jun 18, 2023 3:00 PM;Jun 18, 2023 3:15 PM;10,999.25;2,858.00;1,015.25
Jun 18, 2023 3:15 PM;Jun 18, 2023 3:30 PM;10,797.25;2,955.00;948.50
Jun 18, 2023 3:30 PM;Jun 18, 2023 3:45 PM;10,817.00;3,278.50;888.75
Jun 18, 2023 3:45 PM;Jun 18, 2023 4:00 PM;10,809.50;3,581.50;903.50
Jun 18, 2023 4:00 PM;Jun 18, 2023 4:15 PM;10,883.50;3,976.50;860.25
Jun 18, 2023 4:15 PM;Jun 18, 2023 4:30 PM;10,823.50;4,278.25;848.00
Jun 18, 2023 4:30 PM;Jun 18, 2023 4:45 PM;10,787.25;4,603.50;613.00
Jun 18, 2023 4:45 PM;Jun 18, 2023 5:00 PM;10,841.25;5,009.75;630.50
Jun 18, 2023 5:00 PM;Jun 18, 2023 5:15 PM;11,144.00;5,777.25;1,043.50
Jun 18, 2023 5:15 PM;Jun 18, 2023 5:30 PM;11,099.50;6,126.00;842.75
Jun 18, 2023 5:30 PM;Jun 18, 2023 5:45 PM;11,146.00;6,592.25;317.50
Jun 18, 2023 5:45 PM;Jun 18, 2023 6:00 PM;11,254.50;7,076.25;161.25
Jun 18, 2023 6:00 PM;Jun 18, 2023 6:15 PM;11,406.25;7,677.00;119.75
Jun 18, 2023 6:15 PM;Jun 18, 2023 6:30 PM;11,431.00;8,113.00;100.75
Jun 18, 2023 6:30 PM;Jun 18, 2023 6:45 PM;11,480.25;8,552.25;77.75
Jun 18, 2023 6:45 PM;Jun 18, 2023 7:00 PM;11,450.25;8,887.00;50.25
Jun 18, 2023 7:00 PM;Jun 18, 2023 7:15 PM;11,582.50;9,354.00;84.75
Jun 18, 2023 7:15 PM;Jun 18, 2023 7:30 PM;11,441.50;9,485.00;40.75
Jun 18, 2023 7:30 PM;Jun 18, 2023 7:45 PM;11,487.50;9,753.00;28.25
Jun 18, 2023 7:45 PM;Jun 18, 2023 8:00 PM;11,510.00;9,927.75;5.50
Jun 18, 2023 8:00 PM;Jun 18, 2023 8:15 PM;11,492.75;10,009.00;5.50
Jun 18, 2023 8:15 PM;Jun 18, 2023 8:30 PM;11,438.75;10,025.75;5.50
Jun 18, 2023 8:30 PM;Jun 18, 2023 8:45 PM;11,377.25;10,003.50;5.50
Jun 18, 2023 8:45 PM;Jun 18, 2023 9:00 PM;11,338.75;9,969.00;5.25
Jun 18, 2023 9:00 PM;Jun 18, 2023 9:15 PM;11,340.00;9,964.25;13.75
Jun 18, 2023 9:15 PM;Jun 18, 2023 9:30 PM;11,393.00;9,924.25;7.75
Jun 18, 2023 9:30 PM;Jun 18, 2023 9:45 PM;11,415.50;9,822.50;47.75
Jun 18, 2023 9:45 PM;Jun 18, 2023 10:00 PM;11,494.25;9,778.75;97.75
Jun 18, 2023 10:00 PM;Jun 18, 2023 10:15 PM;11,541.75;9,694.25;5.50
Jun 18, 2023 10:15 PM;Jun 18, 2023 10:30 PM;11,484.75;9,436.00;3.75
Jun 18, 2023 10:30 PM;Jun 18, 2023 10:45 PM;11,317.50;9,097.00;28.50
Jun 18, 2023 10:45 PM;Jun 18, 2023 11:00 PM;11,154.50;8,728.25;130.75
Jun 18, 2023 11:00 PM;Jun 18, 2023 11:15 PM;10,920.50;8,331.00;67.00
Jun 18, 2023 11:15 PM;Jun 18, 2023 11:30 PM;10,736.25;7,974.25;100.25
Jun 18, 2023 11:30 PM;Jun 18, 2023 11:45 PM;10,426.75;7,491.25;208.75
Jun 18, 2023 11:45 PM;Jun 19, 2023 12:00 AM;10,222.50;7,129.00;296.00
Jun 19, 2023 12:00 AM;Jun 19, 2023 12:15 AM;9,667.00;6,440.25;201.00
Jun 19, 2023 12:15 AM;Jun 19, 2023 12:30 AM;9,651.50;6,297.75;238.25
Jun 19, 2023 12:30 AM;Jun 19, 2023 12:45 AM;9,663.00;6,255.00;279.50
Jun 19, 2023 12:45 AM;Jun 19, 2023 1:00 AM;9,674.25;6,202.25;474.50
Jun 19, 2023 1:00 AM;Jun 19, 2023 1:15 AM;9,695.00;6,185.25;720.75
Jun 19, 2023 1:15 AM;Jun 19, 2023 1:30 AM;9,552.75;6,010.50;827.50
Jun 19, 2023 1:30 AM;Jun 19, 2023 1:45 AM;9,458.50;5,845.50;933.25
Jun 19, 2023 1:45 AM;Jun 19, 2023 2:00 AM;9,450.75;5,766.00;974.25
Jun 19, 2023 2:00 AM;Jun 19, 2023 2:15 AM;9,346.00;5,562.50;633.00
Jun 19, 2023 2:15 AM;Jun 19, 2023 2:30 AM;9,323.50;5,490.00;694.25
Jun 19, 2023 2:30 AM;Jun 19, 2023 2:45 AM;9,324.00;5,450.00;748.00
Jun 19, 2023 2:45 AM;Jun 19, 2023 3:00 AM;9,324.25;5,382.50;851.00
Jun 19, 2023 3:00 AM;Jun 19, 2023 3:15 AM;9,301.50;5,347.00;979.50
Jun 19, 2023 3:15 AM;Jun 19, 2023 3:30 AM;9,196.75;5,270.25;982.75
Jun 19, 2023 3:30 AM;Jun 19, 2023 3:45 AM;9,272.00;5,391.50;997.75
Jun 19, 2023 3:45 AM;Jun 19, 2023 4:00 AM;9,246.50;5,341.75;1,004.50
Jun 19, 2023 4:00 AM;Jun 19, 2023 4:15 AM;9,301.00;5,376.25;659.00
Jun 19, 2023 4:15 AM;Jun 19, 2023 4:30 AM;9,289.00;5,277.25;656.50
Jun 19, 2023 4:30 AM;Jun 19, 2023 4:45 AM;9,361.25;5,263.75;680.25
Jun 19, 2023 4:45 AM;Jun 19, 2023 5:00 AM;9,357.25;5,160.75;637.25
Jun 19, 2023 5:00 AM;Jun 19, 2023 5:15 AM;9,570.00;5,318.75;719.25
Jun 19, 2023 5:15 AM;Jun 19, 2023 5:30 AM;9,754.75;5,477.50;762.75
Jun 19, 2023 5:30 AM;Jun 19, 2023 5:45 AM;9,988.75;5,686.75;526.00
Jun 19, 2023 5:45 AM;Jun 19, 2023 6:00 AM;10,759.75;6,447.50;277.25
Jun 19, 2023 6:00 AM;Jun 19, 2023 6:15 AM;11,593.75;7,098.50;304.50
Jun 19, 2023 6:15 AM;Jun 19, 2023 6:30 AM;12,117.50;7,512.75;224.50
Jun 19, 2023 6:30 AM;Jun 19, 2023 6:45 AM;12,535.00;7,977.50;68.50
Jun 19, 2023 6:45 AM;Jun 19, 2023 7:00 AM;12,851.00;8,342.50;9.75
Jun 19, 2023 7:00 AM;Jun 19, 2023 7:15 AM;13,275.25;8,715.00;5.75
Jun 19, 2023 7:15 AM;Jun 19, 2023 7:30 AM;13,596.00;8,945.25;4.00
Jun 19, 2023 7:30 AM;Jun 19, 2023 7:45 AM;13,841.00;9,097.50;3.25
Jun 19, 2023 7:45 AM;Jun 19, 2023 8:00 AM;14,044.25;9,209.00;2.00
Jun 19, 2023 8:00 AM;Jun 19, 2023 8:15 AM;14,267.75;9,341.50;1.75
Jun 19, 2023 8:15 AM;Jun 19, 2023 8:30 AM;14,453.75;9,476.00;1.75
Jun 19, 2023 8:30 AM;Jun 19, 2023 8:45 AM;14,630.75;9,502.50;1.75
Jun 19, 2023 8:45 AM;Jun 19, 2023 9:00 AM;14,763.00;9,459.00;1.25
Jun 19, 2023 9:00 AM;Jun 19, 2023 9:15 AM;14,799.00;9,342.25;1.00
Jun 19, 2023 9:15 AM;Jun 19, 2023 9:30 AM;14,976.25;9,387.75;1.00
Jun 19, 2023 9:30 AM;Jun 19, 2023 9:45 AM;15,030.00;9,253.25;1.25
Jun 19, 2023 9:45 AM;Jun 19, 2023 10:00 AM;15,149.75;9,077.50;1.25
Jun 19, 2023 10:00 AM;Jun 19, 2023 10:15 AM;15,164.00;8,715.00;1.50
Jun 19, 2023 10:15 AM;Jun 19, 2023 10:30 AM;15,202.75;8,432.50;1.75
Jun 19, 2023 10:30 AM;Jun 19, 2023 10:45 AM;15,242.50;8,136.75;13.25
Jun 19, 2023 10:45 AM;Jun 19, 2023 11:00 AM;15,438.25;7,918.25;97.50
Jun 19, 2023 11:00 AM;Jun 19, 2023 11:15 AM;15,469.75;7,556.50;173.25
Jun 19, 2023 11:15 AM;Jun 19, 2023 11:30 AM;15,529.50;7,201.50;233.00
Jun 19, 2023 11:30 AM;Jun 19, 2023 11:45 AM;15,545.25;6,825.25;445.25
Jun 19, 2023 11:45 AM;Jun 19, 2023 12:00 PM;15,533.50;6,549.25;576.25
Jun 19, 2023 12:00 PM;Jun 19, 2023 12:15 PM;15,384.75;6,034.50;520.75
Jun 19, 2023 12:15 PM;Jun 19, 2023 12:30 PM;15,256.75;5,709.00;737.25
Jun 19, 2023 12:30 PM;Jun 19, 2023 12:45 PM;15,316.25;5,566.75;910.50
Jun 19, 2023 12:45 PM;Jun 19, 2023 1:00 PM;15,278.25;5,342.00;1,006.00
Jun 19, 2023 1:00 PM;Jun 19, 2023 1:15 PM;15,275.00;5,174.75;1,038.50
Jun 19, 2023 1:15 PM;Jun 19, 2023 1:30 PM;15,189.00;4,941.00;1,136.75
Jun 19, 2023 1:30 PM;Jun 19, 2023 1:45 PM;15,180.50;4,894.00;1,121.00
Jun 19, 2023 1:45 PM;Jun 19, 2023 2:00 PM;15,099.75;4,978.25;1,084.50
Jun 19, 2023 2:00 PM;Jun 19, 2023 2:15 PM;15,079.50;4,855.25;1,175.50
Jun 19, 2023 2:15 PM;Jun 19, 2023 2:30 PM;14,940.75;4,810.50;1,240.00
Jun 19, 2023 2:30 PM;Jun 19, 2023 2:45 PM;14,986.50;4,876.75;1,168.50
Jun 19, 2023 2:45 PM;Jun 19, 2023 3:00 PM;14,904.25;4,931.00;1,117.25
Jun 19, 2023 3:00 PM;Jun 19, 2023 3:15 PM;14,902.75;5,253.00;902.75
Jun 19, 2023 3:15 PM;Jun 19, 2023 3:30 PM;14,753.75;5,355.00;844.00
Jun 19, 2023 3:30 PM;Jun 19, 2023 3:45 PM;14,561.75;5,419.00;702.25
Jun 19, 2023 3:45 PM;Jun 19, 2023 4:00 PM;14,461.75;5,629.00;553.75
Jun 19, 2023 4:00 PM;Jun 19, 2023 4:15 PM;14,540.25;5,998.25;620.25
Jun 19, 2023 4:15 PM;Jun 19, 2023 4:30 PM;14,426.50;6,192.25;463.50
Jun 19, 2023 4:30 PM;Jun 19, 2023 4:45 PM;14,316.50;6,453.25;516.75
Jun 19, 2023 4:45 PM;Jun 19, 2023 5:00 PM;14,374.75;6,854.50;458.00
Jun 19, 2023 5:00 PM;Jun 19, 2023 5:15 PM;14,510.75;7,305.75;384.25
Jun 19, 2023 5:15 PM;Jun 19, 2023 5:30 PM;14,349.00;7,555.25;205.75
Jun 19, 2023 5:30 PM;Jun 19, 2023 5:45 PM;14,475.75;8,096.25;55.00
Jun 19, 2023 5:45 PM;Jun 19, 2023 6:00 PM;14,400.00;8,528.25;64.25
Jun 19, 2023 6:00 PM;Jun 19, 2023 6:15 PM;14,401.50;8,986.50;172.25
Jun 19, 2023 6:15 PM;Jun 19, 2023 6:30 PM;14,362.00;9,465.50;66.25
Jun 19, 2023 6:30 PM;Jun 19, 2023 6:45 PM;14,404.75;10,053.50;4.50
Jun 19, 2023 6:45 PM;Jun 19, 2023 7:00 PM;14,375.25;10,527.75;1.00
Jun 19, 2023 7:00 PM;Jun 19, 2023 7:15 PM;14,411.25;10,996.50;0.75
Jun 19, 2023 7:15 PM;Jun 19, 2023 7:30 PM;14,350.75;11,352.25;0.75
Jun 19, 2023 7:30 PM;Jun 19, 2023 7:45 PM;14,339.75;11,710.75;0.75
Jun 19, 2023 7:45 PM;Jun 19, 2023 8:00 PM;14,200.50;11,873.50;0.50
Jun 19, 2023 8:00 PM;Jun 19, 2023 8:15 PM;14,064.75;12,034.25;0.50
Jun 19, 2023 8:15 PM;Jun 19, 2023 8:30 PM;13,866.50;12,116.75;0.50
Jun 19, 2023 8:30 PM;Jun 19, 2023 8:45 PM;13,710.50;12,208.25;1.00
Jun 19, 2023 8:45 PM;Jun 19, 2023 9:00 PM;13,600.50;12,295.50;1.50
Jun 19, 2023 9:00 PM;Jun 19, 2023 9:15 PM;13,426.25;12,251.00;1.75
Jun 19, 2023 9:15 PM;Jun 19, 2023 9:30 PM;13,335.25;12,202.50;1.75
Jun 19, 2023 9:30 PM;Jun 19, 2023 9:45 PM;13,205.00;12,081.50;2.00
Jun 19, 2023 9:45 PM;Jun 19, 2023 10:00 PM;13,052.00;11,943.25;2.25
Jun 19, 2023 10:00 PM;Jun 19, 2023 10:15 PM;12,850.75;11,776.75;2.00
Jun 19, 2023 10:15 PM;Jun 19, 2023 10:30 PM;12,744.75;11,688.00;2.00
Jun 19, 2023 10:30 PM;Jun 19, 2023 10:45 PM;12,546.25;11,507.75;2.75
Jun 19, 2023 10:45 PM;Jun 19, 2023 11:00 PM;12,307.50;11,240.50;3.50
Jun 19, 2023 11:00 PM;Jun 19, 2023 11:15 PM;12,009.25;10,902.25;2.50
Jun 19, 2023 11:15 PM;Jun 19, 2023 11:30 PM;11,831.00;10,668.75;10.00
Jun 19, 2023 11:30 PM;Jun 19, 2023 11:45 PM;11,636.00;10,471.50;6.25
Jun 19, 2023 11:45 PM;Jun 20, 2023 12:00 AM;11,495.25;10,314.25;15.00
Jun 20, 2023 12:00 AM;Jun 20, 2023 12:15 AM;11,271.00;10,094.25;6.00
Jun 20, 2023 12:15 AM;Jun 20, 2023 12:30 AM;11,088.25;9,891.50;33.25
Jun 20, 2023 12:30 AM;Jun 20, 2023 12:45 AM;11,012.00;9,788.25;44.75
Jun 20, 2023 12:45 AM;Jun 20, 2023 1:00 AM;10,944.25;9,680.25;125.00
Jun 20, 2023 1:00 AM;Jun 20, 2023 1:15 AM;10,798.00;9,541.00;46.75
Jun 20, 2023 1:15 AM;Jun 20, 2023 1:30 AM;10,701.00;9,418.75;50.75
Jun 20, 2023 1:30 AM;Jun 20, 2023 1:45 AM;10,693.00;9,391.00;253.00
