Datum von;Datum bis;Gesamt (Netzlast) [MWh] Originalauflösungen;Residuallast [MWh] Originalauflösungen;Pumpspeicher [MWh] Originalauflösungen
05.12.2023 04:15;05.12.2023 04:30;13.221,25;6.827,00;1.508,75
05.12.2023 04:30;05.12.2023 04:45;13.280,75;6.846,50;1.413,75
05.12.2023 04:45;05.12.2023 05:00;13.422,25;6.921,75;1.417,00
05.12.2023 05:00;05.12.2023 05:15;13.857,25;7.364,25;1.490,00
05.12.2023 05:15;05.12.2023 05:30;14.041,50;7.523,00;1.476,75
05.12.2023 05:30;05.12.2023 05:45;14.157,75;7.689,75;1.190,00
05.12.2023 05:45;05.12.2023 06:00;14.584,00;8.121,50;1.117,00
05.12.2023 06:00;05.12.2023 06:15;15.355,50;8.817,00;892,75
05.12.2023 06:15;05.12.2023 06:30;15.754,25;9.208,00;614,00
05.12.2023 06:30;05.12.2023 06:45;16.211,75;9.667,50;359,25
05.12.2023 06:45;05.12.2023 07:00;16.522,25;9.990,00;281,25
05.12.2023 07:00;05.12.2023 07:15;17.018,00;10.454,75;184,25
05.12.2023 07:15;05.12.2023 07:30;17.351,75;10.729,25;94,25
05.12.2023 07:30;05.12.2023 07:45;17.513,75;10.902,00;26,75
05.12.2023 07:45;05.12.2023 08:00;17.694,75;11.084,50;19,00
05.12.2023 08:00;05.12.2023 08:15;17.876,25;11.277,50;27,25
05.12.2023 08:15;05.12.2023 08:30;18.024,50;11.434,50;47,25
05.12.2023 08:30;05.12.2023 08:45;18.107,75;11.512,50;32,00
05.12.2023 08:45;05.12.2023 09:00;18.154,25;11.529,75;31,75
05.12.2023 09:00;05.12.2023 09:15;18.033,75;11.425,00;2,25
05.12.2023 09:15;05.12.2023 09:30;18.085,25;11.481,75;2,25
05.12.2023 09:30;05.12.2023 09:45;18.171,75;11.609,00;2,25
05.12.2023 09:45;05.12.2023 10:00;18.139,00;11.614,25;2,75
05.12.2023 10:00;05.12.2023 10:15;18.087,75;11.569,25;3,00
05.12.2023 10:15;05.12.2023 10:30;18.168,50;11.658,00;3,00
05.12.2023 10:30;05.12.2023 10:45;18.198,00;11.699,00;3,00
05.12.2023 10:45;05.12.2023 11:00;18.208,75;11.756,75;4,00
05.12.2023 11:00;05.12.2023 11:15;18.203,75;11.827,50;26,25
05.12.2023 11:15;05.12.2023 11:30;18.216,00;11.906,50;3,00
05.12.2023 11:30;05.12.2023 11:45;18.191,75;11.892,00;3,50
05.12.2023 11:45;05.12.2023 12:00;18.208,50;11.957,25;7,00
05.12.2023 12:00;05.12.2023 12:15;18.176,25;11.970,50;4,75
05.12.2023 12:15;05.12.2023 12:30;18.075,25;11.922,00;4,75
05.12.2023 12:30;05.12.2023 12:45;18.103,50;12.021,00;4,50
05.12.2023 12:45;05.12.2023 13:00;18.064,75;12.073,25;4,00
05.12.2023 13:00;05.12.2023 13:15;18.077,25;12.130,75;3,50
05.12.2023 13:15;05.12.2023 13:30;18.040,00;12.183,75;3,00
05.12.2023 13:30;05.12.2023 13:45;17.956,50;12.203,00;3,00
05.12.2023 13:45;05.12.2023 14:00;17.805,75;12.151,00;3,75
05.12.2023 14:00;05.12.2023 14:15;17.726,25;12.151,00;3,50
05.12.2023 14:15;05.12.2023 14:30;17.763,75;12.307,25;3,00
05.12.2023 14:30;05.12.2023 14:45;17.675,25;12.290,00;2,75
05.12.2023 14:45;05.12.2023 15:00;17.668,00;12.346,50;2,50
05.12.2023 15:00;05.12.2023 15:15;17.679,50;12.431,00;2,00
05.12.2023 15:15;05.12.2023 15:30;17.645,00;12.422,00;2,00
05.12.2023 15:30;05.12.2023 15:45;17.687,75;12.509,50;2,00
05.12.2023 15:45;05.12.2023 16:00;17.653,75;12.520,00;2,25
05.12.2023 16:00;05.12.2023 16:15;17.704,50;12.547,75;2,00
05.12.2023 16:15;05.12.2023 16:30;17.750,50;12.574,75;1,75
05.12.2023 16:30;05.12.2023 16:45;17.960,75;12.725,00;1,50
05.12.2023 16:45;05.12.2023 17:00;18.066,25;12.733,75;1,50
05.12.2023 17:00;05.12.2023 17:15;18.112,75;12.764,50;1,75
05.12.2023 17:15;05.12.2023 17:30;18.111,00;12.766,75;1,75
05.12.2023 17:30;05.12.2023 17:45;18.129,50;12.819,75;1,75
05.12.2023 17:45;05.12.2023 18:00;18.126,00;12.877,50;1,75
05.12.2023 18:00;05.12.2023 18:15;18.006,00;12.840,00;2,25
05.12.2023 18:15;05.12.2023 18:30;17.916,00;12.850,00;2,25
05.12.2023 18:30;05.12.2023 18:45;17.849,00;12.864,25;2,00
05.12.2023 18:45;05.12.2023 19:00;17.778,50;12.911,50;1,75
05.12.2023 19:00;05.12.2023 19:15;17.697,50;12.934,25;1,50
05.12.2023 19:15;05.12.2023 19:30;17.501,75;12.812,75;1,25
05.12.2023 19:30;05.12.2023 19:45;17.315,25;12.665,75;1,00
05.12.2023 19:45;05.12.2023 20:00;17.155,00;12.534,75;1,50
05.12.2023 20:00;05.12.2023 20:15;16.908,00;12.329,00;2,50
05.12.2023 20:15;05.12.2023 20:30;16.693,25;12.174,25;3,75
05.12.2023 20:30;05.12.2023 20:45;16.542,25;12.087,25;4,00
05.12.2023 20:45;05.12.2023 21:00;16.348,00;11.936,50;31,00
05.12.2023 21:00;05.12.2023 21:15;16.253,75;11.875,50;44,00
05.12.2023 21:15;05.12.2023 21:30;16.076,75;11.750,50;7,00
05.12.2023 21:30;05.12.2023 21:45;15.787,75;11.543,50;68,50
05.12.2023 21:45;05.12.2023 22:00;15.616,75;11.448,00;134,00
05.12.2023 22:00;05.12.2023 22:15;15.368,25;11.308,75;145,00
05.12.2023 22:15;05.12.2023 22:30;15.244,25;11.312,25;141,25
05.12.2023 22:30;05.12.2023 22:45;14.922,75;11.101,50;140,50
05.12.2023 22:45;05.12.2023 23:00;14.682,00;10.947,00;203,50
05.12.2023 23:00;05.12.2023 23:15;14.406,50;10.743,00;347,00
05.12.2023 23:15;05.12.2023 23:30;14.290,25;10.700,50;455,50
05.12.2023 23:30;05.12.2023 23:45;14.122,75;10.571,50;571,25
05.12.2023 23:45;06.12.2023 00:00;13.967,50;10.491,00;689,50
06.12.2023 00:00;06.12.2023 00:15;13.816,50;10.401,75;778,75
06.12.2023 00:15;06.12.2023 00:30;13.598,00;10.235,00;880,50
06.12.2023 00:30;06.12.2023 00:45;13.400,75;10.074,00;786,25
06.12.2023 00:45;06.12.2023 01:00;13.211,50;9.894,00;860,75
06.12.2023 01:00;06.12.2023 01:15;13.162,25;9.878,75;971,75
06.12.2023 01:15;06.12.2023 01:30;13.079,25;9.879,25;1.233,75
06.12.2023 01:30;06.12.2023 01:45;13.026,25;9.868,50;1.325,75
06.12.2023 01:45;06.12.2023 02:00;13.002,50;9.861,75;1.353,25
06.12.2023 02:00;06.12.2023 02:15;12.908,75;9.812,50;1.371,75
06.12.2023 02:15;06.12.2023 02:30;12.875,75;9.797,00;1.373,25
06.12.2023 02:30;06.12.2023 02:45;12.867,50;9.807,00;1.385,25
06.12.2023 02:45;06.12.2023 03:00;12.910,00;9.861,50;1.375,25
06.12.2023 03:00;06.12.2023 03:15;12.975,50;9.925,25;1.455,75
06.12.2023 03:15;06.12.2023 03:30;12.974,50;9.924,75;1.469,50
06.12.2023 03:30;06.12.2023 03:45;13.027,75;9.980,50;1.455,25
06.12.2023 03:45;06.12.2023 04:00;12.996,75;9.955,50;1.457,75
06.12.2023 04:00;06.12.2023 04:15;13.086,50;10.057,50;1.552,50
06.12.2023 04:15;06.12.2023 04:30;13.146,50;10.116,75;1.505,00
06.12.2023 04:30;06.12.2023 04:45;13.257,50;10.276,25;1.456,50
06.12.2023 04:45;06.12.2023 05:00;13.316,75;10.352,75;1.189,75
06.12.2023 05:00;06.12.2023 05:15;13.602,50;10.631,25;1.102,25
06.12.2023 05:15;06.12.2023 05:30;13.798,00;10.827,50;909,25
06.12.2023 05:30;06.12.2023 05:45;14.067,00;11.130,25;888,50
06.12.2023 05:45;06.12.2023 06:00;14.556,00;11.651,50;810,25
06.12.2023 06:00;06.12.2023 06:15;15.120,00;12.199,00;757,50
06.12.2023 06:15;06.12.2023 06:30;15.589,00;12.681,25;483,00
06.12.2023 06:30;06.12.2023 06:45;15.920,25;13.001,25;164,00
06.12.2023 06:45;06.12.2023 07:00;16.192,50;13.290,00;69,75
06.12.2023 07:00;06.12.2023 07:15;16.752,75;13.902,00;168,75
06.12.2023 07:15;06.12.2023 07:30;16.956,75;14.088,50;44,50
06.12.2023 07:30;06.12.2023 07:45;17.123,50;14.274,75;5,50
06.12.2023 07:45;06.12.2023 08:00;17.247,00;14.410,75;2,75
06.12.2023 08:00;06.12.2023 08:15;17.425,50;14.628,50;2,75
06.12.2023 08:15;06.12.2023 08:30;17.599,00;14.801,50;2,25
06.12.2023 08:30;06.12.2023 08:45;17.737,25;15.007,50;2,25
06.12.2023 08:45;06.12.2023 09:00;17.735,75;15.046,50;2,00
06.12.2023 09:00;06.12.2023 09:15;17.706,25;15.005,75;1,00
06.12.2023 09:15;06.12.2023 09:30;17.843,00;15.126,00;1,25
06.12.2023 09:30;06.12.2023 09:45;17.959,75;15.251,75;2,00
06.12.2023 09:45;06.12.2023 10:00;18.079,75;15.382,25;1,00
06.12.2023 10:00;06.12.2023 10:15;17.995,25;15.262,50;1,00
06.12.2023 10:15;06.12.2023 10:30;18.055,50;15.325,50;1,25
06.12.2023 10:30;06.12.2023 10:45;18.142,25;15.415,25;1,50
06.12.2023 10:45;06.12.2023 11:00;18.206,75;15.487,00;1,75
06.12.2023 11:00;06.12.2023 11:15;18.233,75;15.527,75;4,75
06.12.2023 11:15;06.12.2023 11:30;18.260,75;15.558,00;2,75
06.12.2023 11:30;06.12.2023 11:45;18.219,75;15.567,00;5,25
06.12.2023 11:45;06.12.2023 12:00;18.274,00;15.643,75;2,00
06.12.2023 12:00;06.12.2023 12:15;18.205,00;15.566,00;54,50
06.12.2023 12:15;06.12.2023 12:30;18.158,00;15.523,50;44,25
06.12.2023 12:30;06.12.2023 12:45;18.115,50;15.512,00;38,25
06.12.2023 12:45;06.12.2023 13:00;18.110,75;15.531,50;29,50
06.12.2023 13:00;06.12.2023 13:15;18.062,75;15.547,00;7,75
06.12.2023 13:15;06.12.2023 13:30;18.003,50;15.530,25;4,50
06.12.2023 13:30;06.12.2023 13:45;17.902,50;15.425,25;1,75
06.12.2023 13:45;06.12.2023 14:00;17.671,75;15.225,25;2,75
06.12.2023 14:00;06.12.2023 14:15;17.635,50;15.252,50;7,50
06.12.2023 14:15;06.12.2023 14:30;17.608,00;15.290,75;10,00
06.12.2023 14:30;06.12.2023 14:45;17.563,50;15.337,25;4,00
06.12.2023 14:45;06.12.2023 15:00;17.520,50;15.343,00;2,75
06.12.2023 15:00;06.12.2023 15:15;17.598,25;15.428,50;20,50
06.12.2023 15:15;06.12.2023 15:30;17.504,75;15.371,25;4,00
06.12.2023 15:30;06.12.2023 15:45;17.442,50;15.320,50;2,75
06.12.2023 15:45;06.12.2023 16:00;17.448,50;15.357,50;3,00
06.12.2023 16:00;06.12.2023 16:15;17.488,25;15.377,75;2,75
06.12.2023 16:15;06.12.2023 16:30;17.529,50;15.380,00;2,50
06.12.2023 16:30;06.12.2023 16:45;17.608,50;15.439,50;3,25
06.12.2023 16:45;06.12.2023 17:00;17.692,50;15.505,00;3,75
06.12.2023 17:00;06.12.2023 17:15;17.804,75;15.575,75;4,00
06.12.2023 17:15;06.12.2023 17:30;17.795,50;15.577,00;3,00
06.12.2023 17:30;06.12.2023 17:45;17.837,75;15.614,25;2,75
06.12.2023 17:45;06.12.2023 18:00;17.832,75;15.638,25;2,50
06.12.2023 18:00;06.12.2023 18:15;17.689,75;15.540,50;2,25
06.12.2023 18:15;06.12.2023 18:30;17.610,50;15.486,50;2,50
06.12.2023 18:30;06.12.2023 18:45;17.553,00;15.476,50;2,50
06.12.2023 18:45;06.12.2023 19:00;17.526,00;15.468,50;2,50
06.12.2023 19:00;06.12.2023 19:15;17.402,00;15.367,50;1,75
06.12.2023 19:15;06.12.2023 19:30;17.249,75;15.249,25;2,50
06.12.2023 19:30;06.12.2023 19:45;17.102,75;15.168,25;1,75
06.12.2023 19:45;06.12.2023 20:00;16.917,00;15.040,75;2,50
06.12.2023 20:00;06.12.2023 20:15;16.524,75;14.669,25;5,75
06.12.2023 20:15;06.12.2023 20:30;16.199,00;14.389,00;43,50
06.12.2023 20:30;06.12.2023 20:45;16.037,25;14.236,00;105,50
06.12.2023 20:45;06.12.2023 21:00;15.837,75;14.097,75;192,25
06.12.2023 21:00;06.12.2023 21:15;15.604,75;13.910,75;142,00
06.12.2023 21:15;06.12.2023 21:30;15.464,25;13.809,50;216,75
06.12.2023 21:30;06.12.2023 21:45;15.276,50;13.658,00;231,50
06.12.2023 21:45;06.12.2023 22:00;15.056,50;13.486,00;324,75
06.12.2023 22:00;06.12.2023 22:15;14.889,00;13.369,25;93,25
06.12.2023 22:15;06.12.2023 22:30;14.690,25;13.213,00;104,25
06.12.2023 22:30;06.12.2023 22:45;14.465,00;13.014,75;200,00
06.12.2023 22:45;06.12.2023 23:00;14.217,25;12.807,25;441,25
06.12.2023 23:00;06.12.2023 23:15;13.945,50;12.574,00;750,50
06.12.2023 23:15;06.12.2023 23:30;13.800,75;12.457,00;889,75
06.12.2023 23:30;06.12.2023 23:45;13.789,50;12.478,25;1.217,50
06.12.2023 23:45;07.12.2023 00:00;13.690,25;12.423,00;1.294,25
07.12.2023 00:00;07.12.2023 00:15;13.447,75;12.190,75;1.025,25
07.12.2023 00:15;07.12.2023 00:30;13.279,75;12.025,75;1.119,00
07.12.2023 00:30;07.12.2023 00:45;13.118,00;11.859,50;1.266,25
07.12.2023 00:45;07.12.2023 01:00;12.998,50;11.756,00;1.313,25
07.12.2023 01:00;07.12.2023 01:15;12.839,25;11.621,75;1.256,50
07.12.2023 01:15;07.12.2023 01:30;12.701,75;11.508,00;1.334,25
07.12.2023 01:30;07.12.2023 01:45;12.665,50;11.512,00;1.433,25
07.12.2023 01:45;07.12.2023 02:00;12.668,25;11.517,00;1.458,75
07.12.2023 02:00;07.12.2023 02:15;12.488,75;11.363,25;1.497,00
07.12.2023 02:15;07.12.2023 02:30;12.439,00;11.335,00;1.598,75
07.12.2023 02:30;07.12.2023 02:45;12.467,25;11.393,00;1.614,75
07.12.2023 02:45;07.12.2023 03:00;12.484,75;11.433,00;1.619,00
07.12.2023 03:00;07.12.2023 03:15;12.550,00;11.517,50;1.607,25
07.12.2023 03:15;07.12.2023 03:30;12.489,75;11.478,50;1.618,25
07.12.2023 03:30;07.12.2023 03:45;12.549,50;11.571,25;1.595,25
07.12.2023 03:45;07.12.2023 04:00;12.586,75;11.636,25;1.601,00
07.12.2023 04:00;07.12.2023 04:15;12.775,75;11.870,00;1.558,75
07.12.2023 04:15;07.12.2023 04:30;12.807,00;11.936,50;1.564,00
07.12.2023 04:30;07.12.2023 04:45;12.941,00;12.108,25;1.484,00
07.12.2023 04:45;07.12.2023 05:00;13.078,50;12.296,50;1.399,50
07.12.2023 05:00;07.12.2023 05:15;13.397,75;12.661,00;1.415,25
07.12.2023 05:15;07.12.2023 05:30;13.463,50;12.766,00;1.293,00
07.12.2023 05:30;07.12.2023 05:45;13.604,50;12.958,50;961,50
07.12.2023 05:45;07.12.2023 06:00;13.927,75;13.315,75;628,00
07.12.2023 06:00;07.12.2023 06:15;14.611,50;14.026,75;274,25
07.12.2023 06:15;07.12.2023 06:30;15.036,75;14.479,50;113,25
07.12.2023 06:30;07.12.2023 06:45;15.508,75;14.968,25;87,50
07.12.2023 06:45;07.12.2023 07:00;15.876,25;15.349,75;85,50
07.12.2023 07:00;07.12.2023 07:15;16.314,00;15.811,75;8,50
07.12.2023 07:15;07.12.2023 07:30;16.586,25;16.086,00;2,00
07.12.2023 07:30;07.12.2023 07:45;16.858,25;16.352,75;1,00
07.12.2023 07:45;07.12.2023 08:00;16.977,00;16.457,25;1,50
07.12.2023 08:00;07.12.2023 08:15;17.139,75;16.602,00;1,25
07.12.2023 08:15;07.12.2023 08:30;17.334,50;16.742,75;1,75
07.12.2023 08:30;07.12.2023 08:45;17.396,50;16.697,25;1,75
07.12.2023 08:45;07.12.2023 09:00;17.406,00;16.582,00;2,00
07.12.2023 09:00;07.12.2023 09:15;17.361,00;16.417,25;2,25
07.12.2023 09:15;07.12.2023 09:30;17.449,50;16.379,00;2,00
07.12.2023 09:30;07.12.2023 09:45;17.475,75;16.273,75;2,00
07.12.2023 09:45;07.12.2023 10:00;17.528,50;16.202,00;2,25
07.12.2023 10:00;07.12.2023 10:15;17.447,00;15.992,00;3,50
07.12.2023 10:15;07.12.2023 10:30;17.567,75;15.990,50;8,25
07.12.2023 10:30;07.12.2023 10:45;17.578,75;15.874,25;4,25
07.12.2023 10:45;07.12.2023 11:00;17.528,50;15.709,00;4,25
07.12.2023 11:00;07.12.2023 11:15;17.484,25;15.543,75;3,50
07.12.2023 11:15;07.12.2023 11:30;17.506,75;15.466,75;4,75
07.12.2023 11:30;07.12.2023 11:45;17.476,00;15.352,50;7,25
07.12.2023 11:45;07.12.2023 12:00;17.446,50;15.244,00;3,75
07.12.2023 12:00;07.12.2023 12:15;17.417,00;15.156,00;3,50
07.12.2023 12:15;07.12.2023 12:30;17.366,25;15.076,75;4,50
07.12.2023 12:30;07.12.2023 12:45;17.353,25;15.045,75;8,25
07.12.2023 12:45;07.12.2023 13:00;17.369,75;15.067,50;18,75
07.12.2023 13:00;07.12.2023 13:15;17.329,25;15.066,00;16,00
07.12.2023 13:15;07.12.2023 13:30;17.314,00;15.119,00;11,75
07.12.2023 13:30;07.12.2023 13:45;17.220,00;15.090,25;22,75
07.12.2023 13:45;07.12.2023 14:00;17.079,75;15.073,25;32,00
07.12.2023 14:00;07.12.2023 14:15;17.002,50;15.125,50;10,00
07.12.2023 14:15;07.12.2023 14:30;16.998,50;15.240,75;8,25
07.12.2023 14:30;07.12.2023 14:45;16.943,25;15.310,75;5,50
07.12.2023 14:45;07.12.2023 15:00;16.922,00;15.432,50;11,25
07.12.2023 15:00;07.12.2023 15:15;17.007,75;15.686,00;7,25
07.12.2023 15:15;07.12.2023 15:30;16.850,00;15.626,25;4,75
07.12.2023 15:30;07.12.2023 15:45;16.917,25;15.735,75;3,00
07.12.2023 15:45;07.12.2023 16:00;16.927,25;15.736,75;3,00
07.12.2023 16:00;07.12.2023 16:15;16.926,75;15.685,75;3,50
07.12.2023 16:15;07.12.2023 16:30;17.092,25;15.762,00;1,50
07.12.2023 16:30;07.12.2023 16:45;17.361,00;15.925,25;1,25
07.12.2023 16:45;07.12.2023 17:00;17.499,75;15.918,50;1,00
07.12.2023 17:00;07.12.2023 17:15;17.591,00;15.833,25;0,75
07.12.2023 17:15;07.12.2023 17:30;17.594,50;15.673,50;1,00
07.12.2023 17:30;07.12.2023 17:45;17.604,25;15.503,00;1,75
07.12.2023 17:45;07.12.2023 18:00;17.582,75;15.292,25;3,00
07.12.2023 18:00;07.12.2023 18:15;17.504,75;14.993,00;6,50
07.12.2023 18:15;07.12.2023 18:30;17.465,00;14.751,25;78,50
07.12.2023 18:30;07.12.2023 18:45;17.483,00;14.623,25;56,50
07.12.2023 18:45;07.12.2023 19:00;17.509,00;14.493,50;130,00
07.12.2023 19:00;07.12.2023 19:15;17.422,00;14.220,00;13,50
07.12.2023 19:15;07.12.2023 19:30;17.299,25;13.921,75;56,50
07.12.2023 19:30;07.12.2023 19:45;17.282,25;13.802,50;126,75
07.12.2023 19:45;07.12.2023 20:00;17.081,25;13.509,50;235,25
07.12.2023 20:00;07.12.2023 20:15;16.796,25;13.132,25;11,50
07.12.2023 20:15;07.12.2023 20:30;16.508,75;12.698,25;7,75
07.12.2023 20:30;07.12.2023 20:45;16.270,50;12.271,00;117,75
07.12.2023 20:45;07.12.2023 21:00;16.098,25;11.984,75;140,25
07.12.2023 21:00;07.12.2023 21:15;15.819,25;11.596,50;61,50
07.12.2023 21:15;07.12.2023 21:30;15.697,25;11.343,50;86,00
07.12.2023 21:30;07.12.2023 21:45;15.441,75;10.952,00;272,00
07.12.2023 21:45;07.12.2023 22:00;15.130,50;10.471,75;341,50
07.12.2023 22:00;07.12.2023 22:15;14.970,75;10.277,25;164,50
07.12.2023 22:15;07.12.2023 22:30;14.759,00;9.995,50;197,75
07.12.2023 22:30;07.12.2023 22:45;14.635,00;9.823,75;442,00
07.12.2023 22:45;07.12.2023 23:00;14.390,25;9.522,75;521,25
07.12.2023 23:00;07.12.2023 23:15;14.100,75;9.165,50;638,25
07.12.2023 23:15;07.12.2023 23:30;13.845,75;8.805,50;748,50
07.12.2023 23:30;07.12.2023 23:45;13.646,25;8.553,25;840,75
07.12.2023 23:45;08.12.2023 00:00;13.497,00;8.311,00;998,00
08.12.2023 00:00;08.12.2023 00:15;12.856,50;7.600,50;500,75
08.12.2023 00:15;08.12.2023 00:30;12.728,75;7.441,00;534,50
08.12.2023 00:30;08.12.2023 00:45;12.714,00;7.426,75;692,00
08.12.2023 00:45;08.12.2023 01:00;12.657,75;7.351,75;797,25
08.12.2023 01:00;08.12.2023 01:15;12.549,50;7.224,50;655,75
08.12.2023 01:15;08.12.2023 01:30;12.533,75;7.155,75;903,50
08.12.2023 01:30;08.12.2023 01:45;12.540,75;7.120,50;1.098,00
08.12.2023 01:45;08.12.2023 02:00;12.520,00;7.055,75;1.134,25
08.12.2023 02:00;08.12.2023 02:15;12.574,00;7.082,00;1.313,50
08.12.2023 02:15;08.12.2023 02:30;12.424,75;6.854,75;1.321,75
08.12.2023 02:30;08.12.2023 02:45;12.451,50;6.804,00;1.436,75
08.12.2023 02:45;08.12.2023 03:00;12.406,00;6.706,00;1.516,00
08.12.2023 03:00;08.12.2023 03:15;12.479,50;6.728,25;1.463,00
08.12.2023 03:15;08.12.2023 03:30;12.497,75;6.711,50;1.523,00
08.12.2023 03:30;08.12.2023 03:45;12.523,50;6.753,00;1.541,50
08.12.2023 03:45;08.12.2023 04:00;12.504,50;6.761,75;1.574,00
08.12.2023 04:00;08.12.2023 04:15;12.550,25;6.881,50;1.532,75
08.12.2023 04:15;08.12.2023 04:30;12.634,00;6.987,50;1.467,00
08.12.2023 04:30;08.12.2023 04:45;12.724,00;7.059,00;1.398,50
08.12.2023 04:45;08.12.2023 05:00;12.825,75;7.247,00;1.308,25
08.12.2023 05:00;08.12.2023 05:15;13.086,75;7.588,75;1.115,25
08.12.2023 05:15;08.12.2023 05:30;13.232,00;7.740,25;999,75
08.12.2023 05:30;08.12.2023 05:45;13.257,75;7.785,25;655,50
08.12.2023 05:45;08.12.2023 06:00;13.563,75;8.185,50;498,50
08.12.2023 06:00;08.12.2023 06:15;14.328,00;8.956,00;438,25
08.12.2023 06:15;08.12.2023 06:30;14.986,25;9.520,75;328,50
08.12.2023 06:30;08.12.2023 06:45;15.331,50;9.867,25;201,00
08.12.2023 06:45;08.12.2023 07:00;15.689,25;10.340,25;164,25
08.12.2023 07:00;08.12.2023 07:15;16.218,50;10.935,50;102,75
08.12.2023 07:15;08.12.2023 07:30;16.540,50;11.298,75;42,00
08.12.2023 07:30;08.12.2023 07:45;16.770,50;11.546,25;23,25
08.12.2023 07:45;08.12.2023 08:00;16.947,25;11.711,75;2,25
08.12.2023 08:00;08.12.2023 08:15;17.264,25;11.999,75;20,25
08.12.2023 08:15;08.12.2023 08:30;17.464,25;12.154,00;6,25
08.12.2023 08:30;08.12.2023 08:45;17.526,75;12.156,00;6,25
08.12.2023 08:45;08.12.2023 09:00;17.618,75;12.145,25;50,75
08.12.2023 09:00;08.12.2023 09:15;17.628,25;12.082,75;6,75
08.12.2023 09:15;08.12.2023 09:30;17.703,50;12.132,25;0,50
08.12.2023 09:30;08.12.2023 09:45;17.823,25;12.259,00;0,75
08.12.2023 09:45;08.12.2023 10:00;17.812,25;12.273,75;1,00
08.12.2023 10:00;08.12.2023 10:15;17.884,75;12.399,50;303,75
08.12.2023 10:15;08.12.2023 10:30;17.930,25;12.468,50;102,25
08.12.2023 10:30;08.12.2023 10:45;17.946,75;12.610,00;47,75
08.12.2023 10:45;08.12.2023 11:00;17.976,00;12.786,75;25,25
08.12.2023 11:00;08.12.2023 11:15;17.919,25;12.937,25;1,75
08.12.2023 11:15;08.12.2023 11:30;17.914,25;13.111,00;4,00
08.12.2023 11:30;08.12.2023 11:45;17.908,00;13.250,25;1,75
08.12.2023 11:45;08.12.2023 12:00;17.867,25;13.279,00;1,50
08.12.2023 12:00;08.12.2023 12:15;17.850,75;13.330,75;3,25
08.12.2023 12:15;08.12.2023 12:30;17.837,00;13.423,75;3,00
08.12.2023 12:30;08.12.2023 12:45;17.794,25;13.516,25;2,75
08.12.2023 12:45;08.12.2023 13:00;17.758,50;13.607,25;2,75
08.12.2023 13:00;08.12.2023 13:15;17.656,50;13.664,75;3,00
08.12.2023 13:15;08.12.2023 13:30;17.605,00;13.760,25;3,00
08.12.2023 13:30;08.12.2023 13:45;17.392,50;13.761,00;6,25
08.12.2023 13:45;08.12.2023 14:00;17.191,25;13.666,75;28,25
08.12.2023 14:00;08.12.2023 14:15;17.178,50;13.749,00;17,50
08.12.2023 14:15;08.12.2023 14:30;17.168,00;13.857,25;5,50
08.12.2023 14:30;08.12.2023 14:45;17.047,25;13.838,50;4,25
08.12.2023 14:45;08.12.2023 15:00;16.987,75;13.835,75;4,75
08.12.2023 15:00;08.12.2023 15:15;17.033,25;13.941,25;5,50
08.12.2023 15:15;08.12.2023 15:30;17.010,50;14.004,75;5,25
08.12.2023 15:30;08.12.2023 15:45;16.937,50;13.987,25;5,25
08.12.2023 15:45;08.12.2023 16:00;16.966,75;14.066,75;4,25
08.12.2023 16:00;08.12.2023 16:15;17.043,50;14.173,75;39,00
08.12.2023 16:15;08.12.2023 16:30;17.082,50;14.246,00;12,50
08.12.2023 16:30;08.12.2023 16:45;17.159,00;14.372,50;2,25
08.12.2023 16:45;08.12.2023 17:00;17.219,75;14.488,25;2,00
08.12.2023 17:00;08.12.2023 17:15;17.305,25;14.639,75;2,50
08.12.2023 17:15;08.12.2023 17:30;17.292,00;14.695,25;2,75
08.12.2023 17:30;08.12.2023 17:45;17.200,75;14.634,50;3,75
08.12.2023 17:45;08.12.2023 18:00;17.078,50;14.534,25;3,75
08.12.2023 18:00;08.12.2023 18:15;16.959,75;14.423,50;31,00
08.12.2023 18:15;08.12.2023 18:30;16.867,00;14.352,50;22,00
08.12.2023 18:30;08.12.2023 18:45;16.830,00;14.336,75;59,75
08.12.2023 18:45;08.12.2023 19:00;16.743,50;14.281,75;74,50
08.12.2023 19:00;08.12.2023 19:15;16.605,50;14.184,75;4,50
08.12.2023 19:15;08.12.2023 19:30;16.400,00;13.978,00;18,75
08.12.2023 19:30;08.12.2023 19:45;16.294,75;13.857,25;62,00
08.12.2023 19:45;08.12.2023 20:00;16.146,75;13.694,50;84,75
08.12.2023 20:00;08.12.2023 20:15;15.782,75;13.333,50;45,00
08.12.2023 20:15;08.12.2023 20:30;15.537,50;13.082,50;37,25
08.12.2023 20:30;08.12.2023 20:45;15.215,00;12.760,75;79,75
08.12.2023 20:45;08.12.2023 21:00;14.988,75;12.552,00;109,00
08.12.2023 21:00;08.12.2023 21:15;14.816,00;12.372,25;49,25
08.12.2023 21:15;08.12.2023 21:30;14.580,75;12.111,00;85,50
08.12.2023 21:30;08.12.2023 21:45;14.383,50;11.860,00;110,00
08.12.2023 21:45;08.12.2023 22:00;14.155,50;11.563,75;146,00
08.12.2023 22:00;08.12.2023 22:15;14.035,00;11.398,00;71,00
08.12.2023 22:15;08.12.2023 22:30;13.851,75;11.145,75;137,75
08.12.2023 22:30;08.12.2023 22:45;13.655,50;10.887,25;156,50
08.12.2023 22:45;08.12.2023 23:00;13.463,75;10.637,75;203,50
